GiniIncomeClass,GiniSendClass,GiniIncomeValue,GiniSendValue,totNumTransaction,inNumTransaction,outNumTransaction,paying,paid,numberAddressesPaidAfterTheyPaid,lifeAddress,activityDay,frequentUse,moreTransaction,inPerCent,mediaIncomeV,mediaSendV,devStandardIncomeV,devStandardSendV,varianzaSendV,varianzaIncomeV,totalSendBTC,totalIncomeBTC,totalSendUSD,totalIncomeUSD,maxNumTransRec,maxDiffDay,minResponsiveness,avgResponsiveness,maxResponsiveness,rangoCluster,type
98.83,93.11,63.03,39.89,123,93,30,66,35,0,743,688,FALSO,VERO,75.61,260975600.00,809024450.00,383271053.24,601146248.93,361376830000000000.00,661734340000000000.00,24270734693,24270734693,3439.33,1027.50,2,2532570680,451.00,250643.00,2845552.00,22,N
89.79,96.24,71.23,77.78,413,349,64,229,53,2,834,672,FALSO,VERO,84.50,11034046.00,60170056.00,62455202.08,172204281.63,29654318200000000.00,32068674000000000.00,3850884475,3850884475,367.22,409.39,7,1212000000,0.00,239035.00,3518888.00,9,N
92.17,98.28,33.65,58.94,470,370,100,243,102,2,1207,681,FALSO,VERO,78.72,119690224.00,442788896.00,79783766.04,565141419.43,319384763000000000.00,423777551000000000.00,44278893019,44285452165,3023.81,3080.30,4,2800000000,0.00,39443.00,284821.00,17,N
91.15,66.67,98.59,53.00,80,77,3,62,3,0,1763,1763,FALSO,FALSO,96.25,6520668.50,167357184.00,56606073.03,169564803.23,28752222600000000.00,54620611000000000.00,502071562,502091562,1611.65,4.24,13,400100000,59360.00,29092363.00,69484283.00,4,N
98.96,96.31,86.36,69.06,157,128,29,124,34,0,428,281,FALSO,VERO,81.53,855920260.00,3775643650.00,4001460601.53,8227121983.46,67685536000000000000.00,76210320000000000000.00,109493665621,109557810098,9272.44,8564.73,6,20012169083,314.00,211303.00,4327087.00,21,N
79.42,88.89,52.39,56.90,87,78,9,71,10,0,1323,1131,FALSO,FALSO,89.66,114386704.00,973345540.00,147041946.01,1232128060.44,1518139550000000000.00,2255950060000000000.00,8760111000,8922165255,16625.63,6236.09,3,4742000000,1508.00,6113252.00,33080422.00,9,N
95.86,97.63,72.19,71.52,856,507,349,325,357,12,499,74,FALSO,VERO,59.23,220573104.00,320431392.00,600729067.66,771430389.87,595104900000000000.00,605076370000000000.00,111830593120,111830593120,11941.67,11100.38,26,4386000000,0.00,9738.00,128469.00,79,N
98.99,90.00,85.30,68.45,273,263,10,139,12,0,1883,1883,FALSO,VERO,96.34,126913072.00,3331478020.00,614220189.66,4711560135.61,22198801000000000000.00,32468037000000000000.00,33314780773,33378144607,53167.68,15976.41,3,12500090000,3252.00,3299198.00,14184106.00,37,N
97.52,98.31,82.21,80.88,13651,8812,4839,7185,4923,39,2489,2132,VERO,VERO,64.55,160425168.00,292126048.00,767841541.18,1152187329.24,1327551030000000000.00,1344870530000000000.00,1413579574416,1413632950483,121895.29,101948.14,298,83853000000,0.00,9952.00,14898216.00,215,N
98.75,99.11,78.21,78.08,22382,16185,6197,13647,6376,41,1476,1207,VERO,VERO,72.31,194032896.00,506754720.00,1181877880.83,2044200788.83,4178800590000000000.00,4276577960000000000.00,3140345131107,3140360203610,299971.82,292199.41,319,88510000000,0.00,1644.00,311149.00,379,N
90.42,94.18,25.62,48.95,60,41,19,31,25,2,779,779,FALSO,FALSO,68.33,46770348.00,100685376.00,24052014.54,106567031.35,11356532400000000.00,14263359800000000.00,1913021948,1917584512,299.94,56.75,4,560000000,0.00,1916490.00,11446825.00,13,N
98.91,99.10,85.21,92.07,13050,7988,5062,5352,5671,270,1768,1756,FALSO,VERO,61.21,277301664.00,437590432.00,2514183795.00,4515738941.21,20391790000000000000.00,20417586000000000000.00,2215075370144,2215075370144,709991.20,377340.87,46,149274939022,0.00,9095.00,611298.00,137,N
96.08,80.00,66.99,37.17,34,29,5,29,2,0,140,139,FALSO,FALSO,85.29,182310352.00,1057400000.00,255078371.15,708420101.35,501858991000000000.00,1267640840000000000.00,5287000000,5287000000,167.82,93.64,8,2000000000,8044.00,550101.00,1092158.00,4,N
98.86,99.34,89.35,88.31,34750,25640,9110,22567,8904,204,1625,1500,VERO,VERO,73.78,447643712.00,1259855490.00,6366833881.53,12081829965.33,145971410000000000000.00,146627430000000000000.00,11477239177560,11477250860102,850018.73,608655.99,533,1177871000000,0.00,2221.00,2625549.00,1091,N
95.47,50.00,41.60,38.11,29,27,2,27,4,0,43,43,FALSO,FALSO,93.10,88333312.00,854000000.00,75566012.35,650999968.00,423800950000000000.00,1010046430000000000.00,1708000000,2385000000,322.64,286.53,4,1505000000,13906.00,36829.00,59752.00,2,N
98.86,99.21,86.76,86.37,28018,20676,7342,18199,7529,163,1532,1305,VERO,VERO,73.80,379457440.00,1068565700.00,4846105277.13,8445721170.82,71331290000000000000.00,71805555000000000000.00,7845349738126,7845391298339,629380.59,538542.66,925,844749000000,0.00,1985.00,605961.00,648,N
94.38,82.67,12.19,24.29,147,132,15,72,15,1,104,102,FALSO,VERO,89.80,211909072.00,1864799620.00,138419023.26,818792005.88,670420410000000000.00,3402467590000000000.00,27971993784,27971993784,3597.71,3553.17,4,2807052488,12305.00,45926.00,124268.00,18,N
96.56,96.15,50.40,47.65,374,348,26,237,30,0,755,668,FALSO,VERO,93.05,375859008.00,5030386200.00,861711846.39,4698691120.49,22077697000000000000.00,43742320000000000000.00,130790034366,130799004154,34884.94,27682.99,4,16497929480,0.00,172113.00,2617151.00,11,N
97.72,98.08,56.83,31.20,189,130,59,125,69,5,281,200,FALSO,VERO,68.78,470543104.00,1036790340.00,505078754.28,577432307.73,333428069000000000.00,654063730000000000.00,61170619714,61170619714,4792.93,5008.51,8,2306000000,0.00,63498.00,571189.00,7,N
96.07,96.21,51.51,74.30,758,683,75,590,65,5,955,911,FALSO,VERO,90.11,172836624.00,1573965950.00,647323894.57,4219049944.75,17800380000000000000.00,19763550000000000000.00,118047441710,118047441710,15447.09,11403.55,7,32550750000,0.00,119683.00,1421451.00,38,N
82.24,93.33,82.63,72.41,65,50,15,43,15,1,1167,1166,FALSO,FALSO,76.92,1437098750.00,4790328300.00,3517453704.86,8301833014.88,68920430000000000000.00,80164590000000000000.00,71854914478,71854914478,222365.11,9208.35,19,30000000000,0.00,7533401.00,73221470.00,20,N
92.56,77.78,33.48,65.21,28,22,6,22,6,0,546,545,FALSO,FALSO,78.57,256863600.00,941833280.00,162248489.40,1636021663.55,2676566990000000000.00,3145749770000000000.00,5651000000,5651000000,940.42,598.34,2,4600000000,3797.00,5211475.00,31068869.00,7,N
99.15,97.36,64.31,70.00,408,358,50,345,50,4,811,805,FALSO,VERO,87.75,39111824.00,280040512.00,60810256.16,725133965.25,525819102000000000.00,583865960000000000.00,14002028099,14002028099,1781.67,2135.40,13,5049004079,0.00,182728.00,4103443.00,41,N
98.74,99.13,89.16,88.66,28021,20980,7041,18325,7259,181,2465,2359,VERO,VERO,74.87,373435616.00,1112685950.00,6301825227.57,11114511009.88,123531230000000000000.00,124079834000000000000.00,7834369826694,7834387566907,605645.74,473347.65,883,866476000000,0.00,2529.00,1621060.00,657,N
99.17,93.33,64.98,60.14,137,122,15,117,15,1,809,805,FALSO,VERO,89.05,54479196.00,443097472.00,116162711.58,561557097.54,315346360000000000.00,466370536000000000.00,6646462316,6646462316,2644.37,816.33,10,2014159682,35.00,2992924.00,38044796.00,8,N
97.05,98.16,80.15,79.25,16250,10617,5633,9254,5447,115,1376,996,VERO,VERO,65.34,110651584.00,208546864.00,422771369.56,701347972.49,491889238000000000.00,501474815000000000.00,1174727916804,1174751919804,104403.14,96051.01,265,75114000000,0.00,13652.00,26579941.00,527,N
98.12,75.00,2.77,62.35,216,212,4,27,4,0,837,837,FALSO,VERO,98.15,101444776.00,1489500930.00,11690867.31,1828027060.27,3341682740000000000.00,5268383600000000000.00,5958003614,21506289950,925.99,1919.80,2,4400554747,25458.00,147169.00,381547.00,3,N
97.90,50.00,38.18,0.00,61,59,2,59,4,0,67,67,FALSO,FALSO,96.72,7566518.00,201010464.00,5822565.78,9896.00,97930880.00,37420560000000000.00,402020923,446424588,68.14,43.89,7,194000564,41324.00,100879.00,160434.00,3,N
98.45,92.31,65.09,81.17,162,149,13,134,13,0,866,368,FALSO,VERO,91.98,16533681.00,189501424.00,43546935.66,445180414.59,198185614000000000.00,228103428000000000.00,2463518628,2463518628,1451.84,291.06,3,1737590791,2061.00,71358.00,180556.00,17,N
98.79,99.06,89.53,89.25,27185,20510,6675,17889,6933,90,1587,1311,VERO,VERO,75.45,419905056.00,1290183420.00,6694095837.27,13275242256.49,176232420000000000000.00,176982740000000000000.00,8611911515056,8611958409200,602212.90,440307.06,429,1241211000000,0.00,2147.00,605961.00,685,N
96.15,87.00,52.67,29.98,111,91,20,91,32,0,44,40,FALSO,VERO,81.98,26967034.00,122700008.00,37094903.37,97133981.20,9435009100000000.00,18599813300000000.00,2454000000,2454000000,446.84,391.44,10,170000000,0.00,67397.00,1234805.00,12,N
90.60,66.67,37.29,19.34,42,39,3,5,4,2,43,42,FALSO,FALSO,92.86,65230748.00,848000000.00,48219296.88,319884334.56,102325990000000000.00,715053710000000000.00,2544000000,2544000000,205.02,160.98,4,1035000000,3775.00,28191.00,44592.00,6,N
97.17,98.16,96.98,96.91,9725,6010,3715,4659,3484,48,1429,814,VERO,VERO,61.80,2888623100.00,4673091600.00,79984047849.76,109900194237.07,12078602000000000000000.00,12081767000000000000000.00,17360444594747,17360444596747,278383.55,141185.99,146,4800000000000,0.00,7822.00,7759730.00,87,N
99.14,99.78,87.58,95.62,1308,839,469,574,753,61,2296,2022,FALSO,VERO,64.14,32375990.00,57896104.00,116437070.59,203714429.58,41499559000000000.00,42150843000000000.00,27153276788,27163426352,34457.57,36505.04,45,1800000000,0.00,132971.00,2238519.00,65,N
98.67,98.94,91.14,90.64,26514,19664,6850,17152,7106,151,2535,2455,VERO,VERO,74.16,440229152.00,1263694850.00,8747431745.87,15710545838.12,246820800000000000000.00,247492240000000000000.00,8656244395816,8656410015927,702756.84,456925.46,876,2064848000000,0.00,2467.00,471790.00,631,N
77.74,89.26,8.29,68.33,99,88,11,87,9,0,911,908,FALSO,FALSO,88.89,102987496.00,809990910.00,26202401.92,1384873084.11,1917873600000000000.00,2417727390000000000.00,8909900000,9062900000,10929.80,1543.05,2,5009000000,5705.00,4642487.00,14520588.00,8,N
99.07,97.44,41.10,66.48,212,171,41,167,63,0,71,65,FALSO,VERO,80.66,134290528.00,560089730.00,112772459.64,976498833.73,953550020000000000.00,1134854670000000000.00,22963676726,22963676726,3486.69,3103.37,7,11613000000,293.00,17836.00,142619.00,23,N
98.55,0.00,52.00,0.00,72,71,1,62,1,0,456,455,FALSO,FALSO,98.61,10212474.00,725085570.00,10855831.25,0.00,0.00,511043521000000000.00,725085544,725085544,0.00,89.66,9,725085544,8135166.00,8135166.00,8135166.00,3,N
92.86,85.71,60.24,52.02,63,56,7,56,2,1,21,17,FALSO,FALSO,88.89,17125000.00,137000000.00,21311518.10,143821317.71,20684573200000000.00,35054588900000000.00,959000000,959000000,174.02,181.16,6,426000000,818.00,11928.00,58589.00,4,N
80.37,94.55,97.30,96.09,359,248,111,173,147,1,556,246,VERO,VERO,69.08,4690657800.00,10480025600.00,33364179425.43,64851437681.93,4205710200000000000000.00,4239227000000000000000.00,1163282064290,1163282064290,49831.85,12504.66,99,639962211088,243.00,92025.00,644206.00,23,N
97.04,97.69,83.18,82.12,630,363,267,199,354,8,309,228,FALSO,VERO,57.62,630857410.00,857682560.00,2388792390.72,2812273860.70,7908882200000000000.00,7960330600000000000.00,229001010000,229001010000,22308.90,15919.39,22,17100000000,0.00,40960.00,2404755.00,49,N
98.94,88.89,53.38,45.25,127,118,9,113,8,1,685,673,FALSO,VERO,92.91,86274688.00,1129221630.00,185785037.79,934395096.14,873094210000000000.00,1960832480000000000.00,10162994191,10180416167,2369.81,968.63,11,2641000000,452.00,4011039.00,27509098.00,12,N
96.68,88.89,75.13,67.74,41,32,9,32,10,3,596,228,FALSO,FALSO,78.05,161192112.00,573121790.00,337509936.50,855793590.83,732382630000000000.00,902068750000000000.00,5158096695,5158147539,782.38,425.97,2,2980371216,1169.00,217561.00,625731.00,10,N
88.84,92.44,24.03,36.44,181,151,30,125,31,1,2239,1207,FALSO,VERO,83.43,168855088.00,849904060.00,99450576.21,564044771.20,318146541000000000.00,781974250000000000.00,25497125438,25497125439,40471.05,5411.61,3,2500000000,5209.00,327800.00,3067676.00,24,N
95.97,73.37,52.77,66.76,86,73,13,73,6,0,78,76,FALSO,FALSO,84.88,22698634.00,127461544.00,22616932.54,177379046.78,31463326200000000.00,42438589000000000.00,1657000000,1657000000,75.20,22.16,3,574000000,7809.00,26457.00,56296.00,13,N
86.55,83.33,33.62,58.86,74,68,6,68,6,0,1198,455,FALSO,FALSO,91.89,40108128.00,454558464.00,30133988.74,652852953.06,426216989000000000.00,597986100000000000.00,2727350840,2727351840,475.30,330.84,2,1907723193,15990.00,4821423.00,28615769.00,8,N
97.32,98.21,94.59,93.95,10863,6776,4087,6019,4172,33,1383,793,VERO,VERO,62.38,676723650.00,1121963650.00,7947590991.02,10670479207.82,113860100000000000000.00,114059310000000000000.00,4585426212890,4585426213890,213343.27,125323.02,257,866630000000,0.00,13176.00,17617842.00,113,N
95.41,62.50,53.97,55.58,32,28,4,28,4,2,171,127,FALSO,FALSO,87.50,322913024.00,2135390850.00,361375497.31,2483094277.40,6165757700000000000.00,9450832000000000000.00,8541563854,9041563854,363.34,769.33,4,6375996303,0.00,6029.00,15284.00,3,N
99.87,94.44,96.78,74.20,802,784,18,725,20,0,2239,1922,FALSO,VERO,97.76,12082982.00,524730304.00,71901567.66,1001414899.22,1002831780000000000.00,1265639040000000000.00,9445145396,9473061983,26858.11,3127.06,11,4307531361,0.00,2289794.00,13881584.00,12,N
94.60,90.00,33.18,46.79,48,38,10,26,16,0,355,142,FALSO,FALSO,79.17,336934784.00,1280352260.00,223163436.77,1123576992.07,1262425300000000000.00,2152461550000000000.00,12803521520,12803521520,642.93,634.09,1,3500000000,369.00,67023.00,237956.00,16,N
98.38,95.47,32.15,58.09,203,176,27,82,34,0,538,379,FALSO,VERO,86.70,137821680.00,898393220.00,91107185.76,1019200381.95,1038769380000000000.00,1617238390000000000.00,24256615064,24256615064,1392.44,1131.39,6,4000306164,0.00,361174.00,3951867.00,7,N
99.29,98.53,84.40,77.54,493,410,83,396,73,3,2266,195,FALSO,VERO,83.16,743476290.00,3672593660.00,4041431037.73,12546195469.56,157407000000000000000.00,165986780000000000000.00,304825353247,304825353247,49375.23,25559.97,25,110000100000,137.00,57125.00,2591253.00,38,N
99.43,91.67,82.71,66.12,364,352,12,233,16,0,317,313,FALSO,VERO,96.70,742160640.00,21769877500.00,4301800395.27,29520050426.72,871433400000000000000.00,1313598300000000000000.00,261238541828,261240555241,15853.48,13503.98,11,99684000000,858.00,149767.00,1149247.00,23,N
98.67,92.97,43.67,54.75,127,106,21,106,17,0,151,149,FALSO,VERO,83.46,144366768.00,728708290.00,204993865.90,785008824.21,616238880000000000.00,957693800000000000.00,15302875991,15302875991,1458.43,1253.91,4,2470000000,0.00,66366.00,486504.00,27,N
91.14,75.00,40.07,53.37,161,157,4,42,3,0,1645,1645,FALSO,VERO,97.52,40044660.00,1277750020.00,35811777.68,1277061161.79,1630885260000000000.00,3162799900000000000.00,5111000000,6287010000,479.75,368.97,16,2756000000,5214.00,60288.00,130937.00,1,N
98.54,98.96,89.62,88.46,19483,13973,5510,11599,5878,102,1532,1250,VERO,VERO,71.72,449726880.00,1140444030.00,5845959662.56,9660468523.47,93324870000000000000.00,93802204000000000000.00,6283797324593,6283807382378,426452.26,344216.45,800,864893000000,0.00,8930.00,14933126.00,394,N
97.37,83.33,40.16,75.94,113,107,6,102,7,0,1675,1674,FALSO,VERO,94.69,29420564.00,524666624.00,22208880.08,1025975558.42,1052625770000000000.00,1297894590000000000.00,3148000000,3148000000,13351.59,392.95,7,2817000000,2351.00,4325499.00,12964971.00,6,N
94.44,93.33,37.77,29.04,33,18,15,3,28,1,1340,1339,FALSO,FALSO,54.55,1817611260.00,2181133570.00,1259898080.10,1144428246.29,1309715990000000000.00,1441864360000000000.00,32717003200,32717003200,116438.74,3886.05,2,9227000000,81506.00,22060920.00,87330595.00,3,N
95.52,95.76,63.50,65.05,223,126,97,37,147,1,118,45,FALSO,VERO,56.50,614039420.00,797618300.00,1070001390.10,1296113974.55,1679910970000000000.00,1713612240000000000.00,77369000000,77369000000,4597.37,4524.22,16,6500000000,0.00,19056.00,215812.00,18,N
39.78,0.00,88.15,0.00,31,30,1,12,1,0,916,915,FALSO,FALSO,96.77,14825686.00,444770592.00,56575211.27,0.00,0.00,184852609000000000.00,444770581,444770581,0.00,467.95,6,444770581,18585895.00,18585895.00,18585895.00,4,N
86.71,93.00,87.15,86.25,1381,797,584,654,620,68,1047,995,VERO,VERO,57.71,119144400.00,162599488.00,826016830.77,972027314.70,944837070000000000.00,946726030000000000.00,94958113369,94958113369,2507.36,1583.40,77,20068000000,0.00,34692.00,912359.00,94,N
98.61,99.01,96.13,96.13,23263,16396,6867,14272,6857,68,1579,1189,VERO,VERO,70.48,806860930.00,1926479620.00,48171946751.10,80442104360.48,6471658600000000000000.00,6471779000000000000000.00,13229139572003,13229155150034,278659.17,220390.17,371,4800000000000,0.00,2863.00,3188219.00,502,N
95.34,44.44,42.75,66.67,183,180,3,117,1,0,349,348,FALSO,VERO,98.36,773272640.00,46396363000.00,673352146.07,65614369310.41,4305245300000000000000.00,6386712000000000000000.00,139189085105,139189085105,27127.95,7547.77,3,138889085105,1094.00,10065.00,19037.00,5,N
81.25,78.57,36.94,34.44,30,16,14,16,18,1,31,20,FALSO,FALSO,53.33,151937488.00,173642848.00,154139335.34,157540746.27,24819084800000000.00,25290214800000000.00,2431000000,2431000000,364.28,345.61,2,200000000,1015.00,48528.00,401826.00,5,N
98.62,99.24,95.43,94.63,28909,20136,8773,17208,8240,306,2535,2318,VERO,VERO,69.65,1507423870.00,3459981820.00,45543418141.16,74998859191.04,5624980000000000000000.00,5627424500000000000000.00,30354900209908,30354980354817,827018.93,498001.89,412,4800000000000,0.00,2483.00,2625549.00,1066,N
98.18,88.89,55.51,55.44,64,55,9,53,14,0,776,767,FALSO,FALSO,85.94,29188756.00,178375744.00,34598760.82,195835556.34,38351567000000000.00,60608328000000000.00,1605381697,1605381697,1074.29,319.70,6,544580254,41576.00,1021396.00,4205621.00,6,N
90.42,91.67,45.12,74.05,107,95,12,84,15,3,1009,1009,FALSO,VERO,88.79,103610064.00,820205380.00,143450789.07,1345585807.39,1810601390000000000.00,2324110020000000000.00,9842465198,9842959094,1811.18,632.50,5,4006000000,0.00,2531831.00,16100368.00,16,N
93.94,0.00,93.07,0.00,35,34,1,34,1,0,977,976,FALSO,FALSO,97.14,6308500.00,214488992.00,23239795.05,0.00,0.00,43339119000000000.00,214488990,214488990,0.00,23.92,6,214488990,22020535.00,22020535.00,22020535.00,6,N
99.13,98.91,63.07,49.59,671,550,121,336,105,3,299,249,FALSO,VERO,81.97,208958128.00,949810050.00,280835235.36,1060095244.66,1123801630000000000.00,1672663950000000000.00,114927000000,114927000000,9328.00,9389.57,21,6827000000,0.00,43406.00,3253785.00,14,N
96.88,95.24,60.10,70.32,119,98,21,72,25,4,2280,2280,FALSO,VERO,82.35,31984070.00,127694104.00,37720912.46,233268427.32,54414165000000000.00,63574574000000000.00,2681575981,3134439442,5653.38,511.86,9,1176000000,29061.00,6300170.00,30500925.00,15,N
90.67,89.94,55.58,49.41,28,15,13,15,26,0,1,0,FALSO,FALSO,53.57,10260000.00,11838462.00,12560350.31,12815587.31,164239281000000.00,166730832000000.00,153900000,153900000,11.00,10.30,15,0,6673.00,6673.00,6673.00,3,N
95.13,98.17,95.12,85.60,682,538,144,513,213,5,2378,2378,FALSO,VERO,78.89,1798398850.00,6718975500.00,9106968233.46,16898373884.44,285554920000000000000.00,309767260000000000000.00,967532601405,967537429824,53153.23,12909.66,10,80000000000,0.00,461669.00,13917235.00,46,N
98.89,99.29,89.16,88.16,29960,21817,8143,18818,8030,148,2489,2214,VERO,VERO,72.82,478205600.00,1281188740.00,6151166111.53,10512866799.22,110520580000000000000.00,111164420000000000000.00,10432616853847,10432676162627,582134.16,426670.73,417,921856000000,0.00,1805.00,472855.00,703,N
98.23,98.88,92.33,90.83,33783,25154,8629,22213,8439,311,2603,2499,VERO,VERO,74.46,394860480.00,1150994940.00,5594082493.11,10489309406.81,110021940000000000000.00,110595340000000000000.00,9931805088226,9931925403093,650279.55,472191.39,962,849487000000,0.00,2173.00,513629.00,1359,N
97.88,90.91,76.07,61.31,85,74,11,74,11,0,695,692,FALSO,FALSO,87.06,162892192.00,1095820160.00,355169329.75,1288063970.94,1659108900000000000.00,2529463610000000000.00,12054022162,12054022162,1491.67,2003.18,7,4000000000,0.00,6331556.00,50398028.00,20,N
38.89,73.47,10.92,73.40,225,190,35,166,20,1,819,818,FALSO,VERO,84.44,100687472.00,546589890.00,52467397.36,1329907731.69,1768654610000000000.00,1967483560000000000.00,19130650000,19130650000,12283.98,2119.87,3,7100650000,0.00,334018.00,1896716.00,18,N
98.22,98.00,87.27,87.63,4650,2555,2095,1465,3195,20,671,386,FALSO,VERO,54.95,1958909310.00,2389028350.00,11379467864.24,13484182013.42,181823140000000000000.00,182007930000000000000.00,5005010655499,5005010655499,272213.21,279702.85,43,309414000000,0.00,9033.00,156643.00,51,N
98.06,88.89,33.86,53.34,256,247,9,234,15,0,1878,1822,FALSO,VERO,96.48,103999464.00,2854209280.00,78341005.70,2830295400.43,8010572800000000000.00,15574225000000000000.00,25687884008,25687884008,29248.24,2930.93,7,8201907815,22047.00,18369353.00,76379432.00,5,N
